220,262
257,250
298,262
331,318
376,336
327,343
309,351
276,343
257,355
263,390
245,386
270,425
175,349
147,369
134,402
147,353
146,305
146,286
92,299
424,271
389,264
491,241
424,300
450,295
463,300
495,309
542,322
539,333
530,333
527,356
467,342
452,344
449,373
474,371
503,366
516,389
482,414
419,366
416,380
409,388
377,374
403,427
427,427
429,470
432,457
437,454
487,446
462,445
476,495
472,519
419,515
483,541
518,509
522,535
539,506
551,446
87,512
126,552
147,502
172,529
166,569
199,580
235,583
272,582
282,543
236,508
218,490
256,496
235,446
296,453
348,472
374,489
348,495
368,502
379,510
382,516
417,550
440,542
329,589
360,579
377,582
379,611
260,624
290,639
305,627
299,630
325,633
226,629
214,640
426,647
409,619
387,624
425,601
472,597
484,588
493,584
330,404
341,422
171,473
