334,506
341,489
317,479
333,479
336,467
351,458
330,454
315,489
334,513
343,514
384,510
380,489
395,469
391,475
423,457
401,476
417,474
408,478
406,526
415,557
432,511
290,513
279,520
278,514
280,506
249,497
286,474
232,474
236,506
222,483
241,552
264,570
212,531
178,513
168,529
199,564
171,562
200,583
133,492
142,492
88,467
66,426
89,400
78,370
112,409
135,386
141,424
174,445
186,391
224,392
243,406
216,428
194,430
261,425
256,445
246,459
263,462
272,465
293,459
285,448
310,423
329,426
350,420
312,393
366,407
352,394
380,386
388,394
273,388
261,377
283,384
271,422
398,440
403,414
409,431
445,447
450,434
452,406
447,398
465,422
484,415
500,444
396,386
403,382
443,553
474,497
472,485
456,478
498,492
509,478
545,484
525,462
522,447
557,438
569,408
556,412
532,411
524,409
529,401
507,392
501,387
504,372
518,358
525,372
534,382
579,369
454,366
452,354
476,348
471,362
466,380
487,383
485,371
489,344
538,326
557,337
562,351
575,340
582,319
591,340
568,292
538,287
532,266
507,284
487,291
466,310
459,320
435,345
433,311
434,300
449,301
428,320
403,302
378,342
396,344
405,352
353,374
375,355
352,361
381,312
348,332
400,294
400,288
380,294
415,298
320,311
342,299
345,306
313,348
290,342
298,315
269,358
244,356
238,334
233,324
193,361
179,353
153,361
104,353
143,329
113,331
118,308
94,302
174,320
181,316
199,291
214,258
143,267
137,277
156,259
163,243
191,221
246,249
238,267
260,282
260,271
289,263
295,233
264,240
302,212
319,221
311,251
301,258
331,274
338,257
327,269
342,224
351,227
372,222
346,249
334,246
365,207
340,190
359,198
397,231
386,250
411,249
411,258
396,268
439,262
449,254
442,232
425,208
431,215
468,257
485,243
507,264
484,271
462,279
454,283
474,302
459,259
481,216
472,191
521,200
521,193
549,225
544,247
404,180
411,176
396,183
367,179
322,164
334,145
310,134
389,135
395,157
377,159
426,150
422,163
436,176
402,209
404,152
313,114
300,109
370,131
410,109
402,125
375,123
249,170
237,177
260,169
241,158
259,127
270,191
287,203
321,191
301,203
189,207
190,177
201,146
109,185
92,204
103,197
111,232
71,222
130,219
67,305
77,305
87,339
201,474
192,469
258,522
321,572
381,573
441,93
305,68
317,52
332,63
351,87
214,85
205,77
236,67
258,73
283,42
296,51
244,103
181,123
131,119
247,303
