322,352
332,348
344,336
350,346
354,322
370,329
382,319
362,306
400,291
342,292
306,314
279,353
315,360
337,380
296,382
281,368
310,404
287,399
285,405
268,418
251,423
234,437
212,431
196,420
203,375
215,334
224,317
225,291
176,312
166,348
156,384
147,396
152,433
157,452
153,448
193,477
187,476
214,487
215,461
249,461
236,461
146,462
154,488
265,463
275,463
268,454
291,446
292,437
302,437
315,423
329,419
352,407
355,398
368,418
377,404
385,392
373,424
348,440
333,437
301,482
295,479
279,495
282,510
244,513
352,458
382,454
366,482
371,512
355,496
396,485
409,481
418,486
408,464
419,462
430,496
436,517
440,471
445,458
446,446
435,419
441,424
426,392
422,351
388,349
438,365
445,378
380,426
337,509
346,521
358,523
372,529
380,525
385,528
403,540
394,556
441,521
422,533
451,508
469,502
465,472
462,478
474,462
475,442
510,450
513,494
514,469
545,459
499,497
492,473
481,469
467,516
468,527
487,542
489,560
501,552
499,569
522,550
524,565
536,552
550,539
554,530
551,500
560,576
517,602
485,607
479,593
480,566
462,578
458,574
450,605
433,583
416,582
466,626
376,578
358,548
318,539
303,543
324,597
344,610
368,599
327,620
301,628
379,599
389,605
393,624
396,630
446,470
451,661
500,644
492,609
362,694
353,662
316,677
300,684
270,695
292,711
262,632
241,528
260,583
236,553
209,534
163,541
174,561
161,577
222,568
208,582
186,588
198,595
211,597
213,618
247,612
249,605
242,616
212,638
145,656
119,626
133,597
286,598
36,397
45,367
102,380
78,414
85,472
103,506
108,503
115,515
80,508
80,492
85,550
86,581
272,148
158,190
115,219
89,282
103,315
133,303
144,327
148,258
171,262
162,234
199,229
249,251
209,253
265,245
292,233
292,221
232,271
336,141
372,137
359,158
377,187
364,214
349,219
435,179
438,191
434,214
405,240
444,229
436,239
477,214
494,231
453,246
347,262
377,272
427,270
469,272
470,281
451,311
426,295
437,302
523,219
527,259
543,270
545,297
508,281
474,293
474,334
457,334
465,364
476,362
486,392
468,394
484,409
515,349
508,416
561,382
576,434
582,443
595,466
586,493
576,477
583,530
