477,396
534,413
487,417
472,421
483,428
515,441
517,491
536,489
450,467
455,447
487,488
415,439
402,473
432,492
433,554
475,539
481,523
475,512
494,564
394,548
360,538
363,514
338,505
345,481
367,472
379,489
360,582
281,541
301,494
248,540
249,494
291,473
269,553
306,658
268,665
225,621
190,467
256,452
243,465
314,433
167,573
130,446
143,414
133,387
153,368
179,374
181,358
264,425
221,337
237,336
284,320
299,320
328,319
339,305
348,362
365,366
423,348
453,334
420,304
401,300
367,327
470,284
476,294
482,265
465,262
524,270
525,264
557,293
546,331
502,330
476,204
443,215
442,235
408,210
385,191
341,188
333,207
360,237
322,230
301,181
273,195
268,208
288,253
234,258
236,233
212,245
221,201
233,160
168,226
159,279
165,300
116,318
287,272
301,263
331,270
313,458
334,388
337,393
348,402
414,273
