335,16
376,58
312,66
333,83
257,64
438,25
475,58
429,61
425,79
402,91
424,104
536,79
559,29
482,93
567,85
383,95
412,101
337,96
384,119
369,133
342,145
366,147
402,134
364,87
486,127
490,97
414,161
447,154
402,159
478,176
488,157
495,163
520,171
526,159
535,145
535,125
390,188
568,126
648,138
579,159
571,169
606,210
634,213
646,211
681,198
517,216
575,218
588,260
588,232
637,261
500,208
499,239
519,276
535,243
481,245
482,253
506,267
548,279
587,297
596,266
573,312
568,306
538,312
608,276
625,296
640,263
645,265
691,252
707,302
714,278
658,320
641,288
631,328
603,336
718,226
683,173
652,235
658,370
670,375
687,386
628,428
672,434
629,375
627,363
581,360
588,369
575,397
588,404
597,407
582,412
535,411
560,443
507,430
520,363
543,366
520,382
490,372
502,385
507,394
469,417
487,448
452,455
518,485
503,478
489,472
428,409
448,386
408,401
399,397
421,353
450,368
436,358
369,373
356,379
367,414
389,426
373,422
358,356
323,341
327,350
308,376
371,330
375,342
388,335
412,318
408,329
398,287
442,290
359,283
346,307
367,273
334,263
372,243
369,237
420,233
368,222
419,266
451,253
455,246
464,273
458,282
487,287
426,203
447,209
457,202
475,208
365,190
349,208
334,192
315,199
308,211
304,220
323,164
289,197
264,176
254,176
227,205
243,227
252,224
309,108
294,81
252,97
453,233
447,226
550,256
555,244
493,302
473,317
462,313
483,334
509,335
538,336
464,348
473,344
484,384
567,467
605,466
620,476
582,503
571,515
552,503
557,527
546,497
498,502
508,528
484,537
441,477
439,496
447,511
401,535
433,545
455,582
524,572
573,555
329,476
329,449
367,464
295,400
329,397
280,357
269,367
254,313
272,309
278,288
203,286
208,260
162,264
176,303
214,242
739,356
