79,259
84,268
80,275
86,276
58,307
96,319
79,345
87,351
95,392
83,373
50,368
45,416
81,436
73,422
86,436
114,450
107,464
121,495
126,484
150,475
183,484
180,530
187,519
201,506
214,476
223,470
177,448
188,448
203,446
229,441
262,455
246,479
236,533
236,541
218,545
194,556
255,567
227,563
224,577
222,601
192,589
199,599
211,617
153,576
275,566
274,592
305,565
289,544
280,538
259,533
271,500
312,491
328,480
282,472
286,450
271,443
281,420
243,410
234,413
222,407
194,391
188,375
171,402
183,413
210,435
237,392
220,362
266,364
268,378
267,388
268,395
272,356
297,375
292,394
286,409
317,425
314,399
309,403
314,387
325,382
341,388
337,407
360,404
365,412
358,353
360,347
323,354
308,356
308,346
286,345
238,349
255,341
277,331
291,321
286,320
268,307
248,296
232,301
224,339
211,339
207,348
300,335
313,328
334,327
336,334
372,328
352,328
344,317
340,312
365,312
361,295
367,289
380,322
395,313
399,323
395,290
398,274
383,265
407,273
426,305
427,294
441,332
436,341
415,335
417,368
396,380
411,385
411,395
398,393
403,406
372,431
399,437
419,415
430,405
435,387
432,380
445,425
407,448
381,475
357,482
379,501
389,485
411,504
400,528
434,484
456,498
454,455
407,474
396,450
425,430
471,436
486,464
501,450
500,411
474,382
475,388
525,419
484,386
459,373
453,379
488,326
506,345
486,300
449,306
524,308
509,270
555,323
545,294
539,334
545,367
552,357
523,370
527,376
468,273
467,249
475,245
463,230
447,249
442,259
423,255
514,247
406,234
399,232
381,240
396,242
368,249
355,246
356,238
335,226
332,205
340,205
326,204
306,212
396,205
409,195
441,212
407,222
403,213
425,182
401,176
414,188
296,174
338,171
290,198
304,203
274,247
262,249
251,235
259,218
272,222
273,206
265,196
265,188
298,226
307,243
311,250
340,270
348,280
304,285
284,302
241,290
252,282
247,277
223,304
220,288
213,282
221,273
194,274
187,275
190,289
171,303
158,310
150,317
155,286
148,288
132,290
133,319
133,278
157,243
145,244
129,230
119,336
132,360
150,352
171,220
173,204
116,207
195,230
222,228
189,257
223,215
195,198
226,193
210,169
220,170
263,161
228,153
213,146
279,145
291,141
336,148
394,146
202,392
154,398
158,416
135,419
153,380
226,260
140,182
394,550
376,546
361,547
350,542
339,552
345,578
354,587
328,621
440,621
453,575
542,476
257,289
279,267
124,430
172,441
409,418
267,231
