100,138
107,201
45,201
72,198
29,235
87,231
119,228
95,234
108,268
117,281
116,288
117,303
75,305
93,339
22,337
17,345
54,353
82,359
91,362
116,380
32,402
77,397
75,409
91,403
80,432
113,462
90,473
25,475
116,505
116,497
183,554
184,567
132,512
141,516
180,506
137,472
188,473
178,471
196,464
186,462
128,447
129,440
146,430
133,375
155,373
141,350
157,338
190,319
148,277
152,299
158,290
188,294
136,263
126,255
199,233
164,185
183,116
177,141
232,114
219,142
199,183
231,192
254,177
280,185
210,228
254,221
248,236
265,231
202,254
273,247
226,291
226,271
283,273
277,285
251,303
202,302
212,321
259,321
248,337
211,358
288,339
284,343
253,361
216,380
201,411
218,402
254,407
237,407
258,410
289,407
228,436
229,466
207,513
197,536
221,543
212,550
198,589
243,580
222,596
308,605
294,529
328,480
320,456
345,488
351,487
368,433
358,407
341,416
316,377
336,360
366,345
386,330
377,321
317,304
334,298
366,293
303,295
318,294
318,270
338,279
307,241
368,265
362,241
388,232
397,250
282,214
286,208
304,201
316,208
330,190
336,183
359,201
353,209
356,214
377,210
370,172
353,156
287,138
298,126
316,142
346,125
363,87
396,126
408,151
398,188
446,177
451,208
425,217
430,245
453,286
406,345
417,345
446,353
457,343
459,356
405,371
420,370
386,406
386,434
424,421
447,433
392,454
412,468
385,533
372,553
467,443
509,411
491,411
521,364
516,340
476,309
495,314
488,292
459,255
