217,165
303,173
275,186
247,199
221,182
124,218
97,272
140,261
87,309
190,246
210,250
175,257
228,247
225,277
197,286
186,285
156,315
157,306
116,319
123,341
137,358
84,358
53,377
46,440
113,400
113,407
126,424
135,440
90,447
104,447
116,484
116,484
139,487
148,466
160,461
87,544
123,534
140,516
195,511
201,500
181,483
209,477
170,523
137,556
102,589
194,537
238,526
234,536
216,569
193,584
183,601
197,615
198,634
186,656
223,666
217,619
257,618
228,603
245,599
276,594
284,600
297,630
332,646
305,659
285,688
346,691
362,679
402,668
346,653
356,625
381,612
376,629
410,622
409,644
433,603
447,610
478,632
417,591
389,585
368,597
348,602
316,597
335,593
254,576
308,558
328,557
329,540
313,529
289,537
287,523
279,514
280,507
266,510
244,518
324,518
343,552
357,540
370,541
383,533
376,546
389,559
404,550
185,409
163,378
170,351
162,347
217,346
206,322
192,348
206,340
236,381
261,349
269,380
282,380
260,406
223,420
257,410
261,416
275,430
255,428
278,437
263,457
245,487
269,485
292,470
319,462
317,467
297,487
328,488
371,500
361,479
362,458
341,467
334,444
341,424
314,436
314,414
329,425
375,447
383,456
384,431
400,446
400,437
410,418
417,439
405,487
431,463
450,465
305,398
323,383
350,386
366,407
372,426
394,419
400,404
388,393
413,382
389,378
374,365
347,367
345,337
314,330
315,335
301,345
291,348
295,319
285,267
260,240
263,230
305,210
303,229
300,238
322,257
337,257
342,257
328,268
323,289
355,279
326,298
294,289
355,332
379,343
380,333
398,344
390,300
403,297
358,157
399,184
386,179
380,199
355,214
433,188
467,189
472,206
406,240
462,247
500,240
520,242
468,294
492,298
455,321
465,317
446,327
432,339
436,330
428,357
439,410
455,402
461,431
451,563
460,544
450,547
482,584
492,583
538,555
528,534
519,532
491,513
442,512
462,494
491,475
513,513
556,503
549,489
533,480
505,463
483,467
491,449
503,448
486,419
509,428
527,433
528,420
540,419
543,396
571,406
570,376
533,409
495,398
477,378
495,377
483,361
525,336
545,346
516,361
526,373
549,332
531,317
468,534
341,586
342,557
297,523
300,476
272,208
