396,654
379,636
341,660
283,684
293,642
287,655
259,629
245,695
386,614
358,604
310,610
280,601
275,605
313,581
401,578
416,555
432,560
435,550
438,527
425,520
416,513
409,518
406,502
396,495
409,483
387,484
356,518
368,529
380,548
403,547
363,572
349,568
350,542
322,546
316,513
315,507
336,508
353,487
363,481
457,507
451,489
463,493
474,499
492,520
484,539
481,433
436,451
399,436
377,438
521,461
525,435
570,417
557,379
569,367
532,384
522,377
504,399
476,390
485,402
474,431
452,409
461,420
498,356
554,320
516,337
477,343
467,349
460,335
461,342
452,307
499,303
498,278
417,331
422,358
405,349
411,392
421,282
407,309
410,324
388,394
373,406
406,421
329,427
322,385
334,386
352,367
374,334
378,375
381,315
345,330
320,345
312,356
302,366
420,249
430,214
448,186
472,208
450,204
447,165
412,183
382,167
390,198
396,191
418,218
385,214
381,204
390,222
400,240
385,239
377,244
344,221
329,233
367,254
381,267
365,276
378,283
337,255
301,159
323,195
294,193
260,156
243,161
218,178
212,181
295,219
292,245
271,254
265,232
269,237
308,291
345,297
256,285
284,300
274,307
259,297
233,311
199,294
194,284
180,273
180,304
209,316
240,316
254,334
259,331
272,327
255,372
229,360
210,359
222,347
215,336
268,392
255,403
292,399
276,404
275,411
259,437
270,441
226,382
207,391
197,401
182,418
207,429
211,423
299,455
318,457
279,479
267,460
232,441
224,442
225,454
226,466
214,463
269,493
271,516
242,500
211,504
278,558
233,557
224,556
221,595
191,576
201,534
195,541
180,531
162,538
151,538
168,561
180,603
188,616
240,611
184,660
78,617
100,608
113,600
143,588
155,587
114,552
110,530
109,540
126,538
141,547
89,581
60,593
39,557
70,562
88,531
39,522
48,511
10,501
31,464
34,485
64,464
71,447
105,466
116,455
105,453
145,488
129,488
130,496
123,500
118,507
107,493
96,492
46,429
49,404
60,417
104,417
92,428
99,384
115,396
127,398
78,369
104,361
114,364
176,344
175,360
191,346
185,347
202,335
164,335
143,333
150,413
154,425
153,441
162,444
136,434
169,457
170,433
161,423
176,462
192,485
177,484
198,490
114,435
159,362
96,289
106,302
115,318
129,312
103,244
114,261
134,217
188,217
176,235
174,252
151,261
412,416
345,440
355,446
214,479
348,450
366,365
283,262
495,217
292,495
251,386
