259,166
234,165
240,159
227,163
225,177
224,204
187,196
223,220
230,218
249,229
291,179
308,183
350,173
372,180
349,147
354,226
337,230
321,255
306,249
229,271
244,280
280,293
294,295
313,316
282,317
251,326
259,338
325,347
326,334
339,295
365,319
370,323
354,318
396,306
420,299
426,291
451,305
426,345
429,351
391,346
364,348
389,376
397,388
417,381
400,395
397,405
360,393
339,371
312,389
277,389
257,369
246,364
219,359
211,318
177,251
193,256
178,275
119,321
161,352
171,368
142,375
178,403
196,393
205,390
207,417
199,423
233,441
227,445
202,457
217,470
202,476
183,465
162,450
222,503
238,499
219,517
225,525
202,517
186,516
183,505
168,515
182,542
213,549
231,557
183,556
154,534
183,579
239,603
218,585
233,619
211,629
254,650
287,641
287,631
337,656
306,602
266,604
264,597
269,591
302,588
286,583
287,576
292,573
284,557
259,550
324,552
346,562
99,271
84,370
62,371
77,375
136,407
106,438
67,420
104,453
59,453
126,476
131,461
100,509
111,497
136,510
140,502
126,554
271,408
280,406
257,404
262,400
263,416
251,444
296,428
309,448
324,427
357,448
351,416
394,462
343,469
437,464
439,430
428,423
407,434
413,447
417,432
266,495
268,477
301,495
309,484
315,503
330,484
363,506
376,517
398,544
416,525
429,572
464,578
505,577
506,545
544,529
514,482
491,484
490,457
539,422
581,393
567,347
539,360
511,378
464,390
461,358
476,339
503,327
499,283
481,256
488,204
446,206
439,191
424,191
396,630
