105,377
137,362
154,365
158,359
142,383
149,387
152,398
189,396
180,391
189,408
202,386
211,406
198,400
218,398
229,410
237,409
241,399
246,413
247,420
218,432
251,436
247,445
270,409
280,395
261,391
248,385
193,417
185,431
171,427
165,432
120,442
133,414
112,415
120,405
313,428
307,406
316,405
326,397
340,381
363,366
344,419
357,417
355,423
375,428
341,444
297,369
322,365
287,366
281,343
285,322
291,307
319,306
332,288
342,290
342,275
354,331
257,327
260,315
268,297
261,287
258,343
231,321
229,309
233,296
219,303
205,304
232,373
210,365
181,367
214,346
216,342
224,341
211,332
200,351
131,347
127,329
161,287
129,303
129,266
140,283
189,269
225,261
212,253
241,254
259,262
287,282
283,261
331,269
160,243
219,240
227,237
249,234
249,227
303,240
350,252
333,204
380,250
393,225
393,276
391,287
409,305
386,327
440,284
424,338
415,350
435,344
487,351
500,346
518,375
495,381
469,376
428,381
413,383
404,384
386,400
389,411
408,410
443,407
445,421
508,437
528,432
502,455
474,460
433,445
418,448
387,446
374,455
366,459
553,423
368,477
360,472
384,474
401,491
355,488
461,492
488,504
417,509
320,474
331,485
298,465
270,462
229,464
221,457
214,448
205,462
208,485
274,501
309,477
313,468
308,494
447,530
458,552
448,561
477,584
483,550
444,591
408,576
424,578
385,547
399,545
355,543
343,539
341,548
327,524
298,520
286,518
281,534
337,573
347,571
340,590
288,567
276,569
274,562
262,548
242,543
249,534
261,533
252,514
239,505
228,515
209,542
227,555
236,556
238,573
262,584
223,575
215,569
382,564
503,546
469,611
458,630
442,642
417,600
384,602
366,603
347,609
309,599
285,602
296,614
390,623
375,623
330,628
379,636
370,650
398,684
316,658
288,644
282,645
280,663
270,632
287,629
328,741
263,732
298,698
308,697
241,671
228,664
215,694
246,627
240,627
234,631
219,640
192,643
255,605
222,594
199,586
179,588
180,594
150,585
355,622
94,612
104,591
131,569
138,552
144,537
150,543
167,543
154,536
171,520
161,522
170,494
182,496
215,489
225,491
186,458
188,469
117,562
102,554
95,557
103,565
97,546
82,529
72,554
49,534
66,516
109,526
138,508
127,506
99,508
107,517
116,494
128,493
133,485
147,468
156,483
164,497
164,472
177,474
154,460
153,447
129,474
114,476
104,469
116,450
82,457
74,464
50,488
52,516
62,511
74,501
68,436
73,426
85,429
80,404
