292,526
249,483
240,470
287,460
338,447
322,463
323,448
311,416
318,401
265,406
262,418
374,400
378,430
363,434
444,404
434,442
464,346
469,329
520,324
515,326
531,332
518,396
470,288
537,287
527,228
505,204
488,165
426,130
424,157
382,134
384,166
413,183
295,193
295,171
240,176
250,178
221,208
252,208
290,223
286,228
253,231
263,239
320,215
349,214
352,198
353,233
318,261
300,249
278,253
274,256
280,241
264,265
277,262
276,281
257,292
236,267
221,280
315,277
339,260
341,253
348,274
319,299
378,221
387,234
374,253
398,271
359,273
321,324
330,319
343,317
305,311
419,307
430,300
422,300
399,324
415,334
433,318
407,279
414,279
354,298
357,312
425,252
375,349
372,353
387,363
324,342
279,337
280,344
294,370
283,369
288,376
324,372
342,375
254,352
222,340
229,340
264,307
247,312
243,306
207,309
201,366
191,383
186,384
202,387
205,397
143,365
122,358
101,337
173,405
129,438
114,429
90,441
87,429
88,397
45,444
42,412
16,383
41,389
35,365
25,349
36,343
42,330
66,337
81,364
35,319
33,297
44,293
56,256
90,241
114,249
122,274
131,270
143,265
120,231
138,237
173,290
172,304
175,268
165,247
164,254
187,232
208,241
154,203
138,208
162,202
169,183
196,195
122,185
129,162
124,160
144,166
169,144
192,144
149,119
106,132
217,116
209,94
200,95
193,107
161,83
125,59
132,77
103,104
219,63
238,59
271,52
302,85
318,102
348,98
350,91
288,131
302,146
413,95
292,307
295,242
424,508
