88,283
149,273
128,228
119,202
218,193
222,232
247,212
245,229
255,220
272,230
279,215
269,165
298,192
319,159
323,185
333,169
320,137
371,119
388,145
417,137
389,164
374,198
391,210
383,227
328,201
250,263
254,286
265,279
295,240
306,256
303,243
321,238
347,269
354,267
382,270
399,271
395,263
413,259
412,295
418,235
438,235
418,208
434,203
451,174
477,181
479,212
495,228
536,240
519,278
491,257
487,286
468,289
487,317
434,312
427,327
405,315
395,329
437,337
356,347
342,342
356,354
381,363
388,365
398,362
547,361
539,351
566,408
519,379
475,394
513,403
508,400
524,412
483,437
485,450
480,462
441,458
425,428
431,415
417,394
401,385
433,364
375,391
340,384
335,404
357,398
362,414
362,435
329,404
361,452
328,439
307,423
297,429
556,513
530,540
482,574
468,576
463,603
453,632
427,638
390,623
395,614
438,614
431,587
407,603
409,590
426,569
428,562
413,561
427,540
403,551
406,535
413,525
424,515
396,496
409,480
401,473
375,603
346,606
346,585
384,590
366,583
373,574
296,605
345,664
260,664
226,659
233,612
369,650
366,638
189,643
209,635
309,580
301,587
346,560
374,541
362,535
375,505
368,492
380,480
376,514
363,474
305,541
309,526
289,519
274,528
255,539
237,552
308,509
311,504
282,491
272,506
307,491
303,486
320,482
320,468
302,475
281,467
282,462
245,499
251,485
259,477
245,473
163,632
169,607
199,604
183,598
189,575
236,585
206,567
196,557
163,566
148,574
147,605
118,583
107,598
214,478
213,485
214,499
186,497
186,513
176,518
180,530
152,520
133,515
122,508
137,496
114,543
134,555
92,534
90,478
150,450
171,445
158,463
198,444
239,449
255,425
167,428
144,430
138,443
77,422
41,406
125,377
158,376
169,392
138,413
220,413
234,380
232,371
261,371
278,413
194,334
