225,122
277,139
332,133
304,97
321,166
235,159
171,188
247,245
333,225
414,185
379,150
416,145
122,219
143,270
149,246
141,231
78,272
98,301
115,333
125,320
98,321
165,368
256,325
299,318
316,335
277,368
319,407
337,385
364,379
378,416
358,448
216,421
254,445
234,443
192,440
170,436
123,447
92,445
116,494
107,496
125,478
139,499
157,489
163,497
169,507
143,537
129,536
119,548
199,519
196,498
218,502
284,516
294,498
331,492
342,514
331,549
330,564
332,578
246,565
250,559
224,587
170,571
276,594
278,628
410,621
413,596
477,561
480,545
423,545
404,520
432,507
460,446
527,407
549,402
552,379
573,409
580,417
590,459
539,519
517,482
587,362
511,375
502,337
491,294
516,285
540,264
531,252
530,228
591,286
574,301
582,305
423,286
448,221
491,231
504,189
524,178
536,197
554,207
188,379
