238,198
291,219
314,224
294,238
311,248
350,247
358,253
417,247
453,259
421,279
403,297
385,273
371,274
452,300
448,305
424,329
428,351
445,374
330,278
343,299
333,299
297,270
312,289
285,284
263,313
287,320
251,280
247,270
256,269
235,275
215,265
205,267
246,308
201,317
174,298
164,333
158,341
186,367
192,370
197,361
203,363
223,359
242,368
232,385
269,379
294,384
275,394
315,381
325,352
335,355
351,329
341,383
362,379
374,372
129,328
140,387
169,393
157,407
139,412
208,431
197,431
178,432
264,438
267,408
300,415
294,434
287,419
322,426
355,422
379,415
396,407
400,426
390,428
427,399
437,418
97,303
73,308
90,341
92,349
109,371
70,365
78,403
39,392
128,430
114,414
92,419
64,446
49,426
74,467
68,469
115,442
113,430
114,459
122,466
119,473
191,460
200,471
221,478
191,481
185,493
198,495
228,492
215,502
148,479
145,496
156,504
153,522
154,531
127,490
101,509
117,524
109,539
102,543
80,505
64,494
59,501
49,496
35,449
17,420
16,455
4,392
1,429
9,476
2,518
1,536
19,518
28,539
60,547
59,533
73,539
83,550
96,562
109,566
125,591
68,566
64,575
56,582
36,564
40,582
16,578
52,621
34,626
93,623
148,627
143,626
157,609
156,573
155,590
189,577
193,544
212,541
190,557
219,555
221,563
219,572
213,578
191,591
188,605
183,613
218,598
239,578
247,566
273,546
286,558
288,569
316,550
293,611
277,609
257,600
253,590
219,642
222,649
227,637
193,644
182,642
55,644
59,661
105,653
112,649
114,672
136,666
177,685
186,668
153,686
144,681
138,704
187,703
179,733
241,687
242,713
258,693
277,674
285,678
287,730
262,646
294,658
310,653
326,637
321,642
354,644
356,630
380,626
345,698
328,676
358,706
404,685
420,658
427,632
459,644
441,662
472,662
490,637
430,598
344,598
361,594
367,582
362,601
329,607
347,567
319,578
312,573
353,544
233,523
232,515
252,502
249,461
269,472
286,452
306,452
313,463
348,437
345,473
342,486
342,498
327,508
309,497
284,522
295,518
306,518
269,511
269,499
310,527
318,527
341,512
343,524
337,538
350,535
376,495
385,524
420,499
396,481
411,474
423,470
428,458
441,449
453,470
445,473
412,522
381,548
366,563
391,558
410,568
413,557
430,567
432,550
530,538
510,529
480,553
466,466
461,492
478,438
486,450
467,412
446,440
403,502
489,304
426,501
282,395
199,417
289,332
278,342
308,306
