336,376
331,357
349,355
343,327
381,340
373,377
379,386
397,373
417,387
401,400
423,328
430,368
428,309
264,402
224,380
199,374
174,358
210,395
252,422
264,433
304,419
339,441
402,446
398,461
416,432
432,435
379,487
307,460
302,470
262,470
261,476
233,439
194,472
190,485
368,517
359,531
406,521
418,514
361,586
354,561
346,562
321,535
295,531
295,575
277,545
258,528
225,513
189,510
175,514
188,567
181,589
198,597
244,600
382,598
395,590
440,564
470,520
479,524
473,497
466,470
454,475
464,487
463,337
475,329
490,338
465,369
469,384
485,389
498,381
480,426
467,409
472,427
493,468
502,477
405,256
403,230
459,250
442,297
431,289
383,265
388,287
344,286
316,291
285,234
236,219
160,240
140,312
128,326
109,309
79,329
84,355
58,356
120,377
165,414
114,460
130,486
126,483
144,523
113,443
295,494
