259,123
226,156
281,132
308,150
298,171
296,166
398,156
435,161
389,152
379,155
381,166
389,192
339,181
387,208
421,199
329,206
344,217
328,226
312,216
238,201
223,221
248,214
274,241
283,240
248,266
309,248
289,259
279,263
301,260
287,271
269,269
275,272
278,286
315,295
321,285
314,288
350,266
359,274
373,281
283,306
299,315
309,323
280,324
327,348
277,344
357,350
318,376
325,354
325,388
341,393
352,380
392,363
346,418
327,417
291,416
281,391
405,240
427,270
432,284
422,303
409,310
409,299
415,306
395,328
368,317
424,324
437,339
458,327
449,307
474,324
488,320
465,263
496,271
516,307
517,259
520,243
497,211
546,342
555,336
536,364
574,389
502,364
487,383
479,395
462,386
457,388
436,387
556,446
542,450
502,434
513,470
472,425
448,431
433,431
481,459
477,475
458,486
456,453
457,501
484,502
405,470
409,452
395,410
405,428
397,433
390,447
373,444
368,435
378,428
307,465
333,438
270,464
281,459
250,465
254,455
252,444
260,431
268,419
219,417
243,383
224,373
185,379
169,340
207,347
203,328
249,343
238,326
177,311
198,295
189,285
147,293
138,308
134,299
152,269
152,240
156,232
122,204
185,177
178,147
87,230
68,232
74,335
128,330
140,333
113,368
108,355
32,375
54,386
39,416
97,446
125,436
122,420
148,421
205,434
165,471
158,452
172,443
101,463
86,487
98,496
98,477
141,496
152,495
189,494
208,496
195,521
182,535
174,561
191,554
139,542
119,505
118,560
114,582
94,566
68,594
63,563
65,554
130,615
183,583
197,626
242,596
250,615
294,597
280,597
304,588
327,587
319,565
300,571
288,563
267,548
300,547
312,549
302,521
306,527
233,516
242,523
258,515
312,499
331,499
350,476
283,505
271,503
257,496
275,475
287,483
363,497
376,487
376,514
418,535
388,547
405,551
445,552
479,541
488,532
427,576
420,571
421,600
395,603
355,612
365,592
349,568
325,606
364,567
384,568
383,584
399,569
410,571
399,588
456,638
411,628
403,638
386,647
426,671
408,666
396,662
410,685
365,683
327,685
333,654
342,636
306,632
284,643
262,639
226,650
229,668
249,696
295,693
290,684
186,667
512,564
529,560
527,527
551,503
212,383
