74,417
59,401
75,385
108,424
121,397
127,379
114,369
133,398
145,394
169,402
172,412
180,397
169,387
190,417
195,410
204,404
217,424
227,410
169,437
141,427
125,438
104,437
62,437
197,378
249,409
259,419
254,374
265,372
271,348
253,393
295,422
307,437
320,437
331,429
346,439
320,401
314,383
322,382
305,380
288,383
346,399
355,392
367,403
350,374
317,365
248,331
242,355
241,343
185,346
195,328
160,325
144,328
125,320
162,284
193,279
176,289
208,301
214,291
222,280
234,274
258,287
234,313
281,326
310,321
304,307
298,275
277,296
288,259
279,255
249,237
274,230
276,210
315,215
341,213
337,231
334,260
323,266
339,295
344,307
322,333
331,351
406,216
387,231
383,257
370,261
459,261
473,280
412,275
401,273
385,299
394,317
373,335
375,374
435,323
432,298
450,325
489,295
480,308
481,315
511,318
474,384
436,354
416,361
413,355
417,380
391,384
413,399
417,405
434,394
395,416
412,437
445,424
448,409
477,441
455,441
461,426
461,392
468,413
483,406
498,387
513,388
499,407
490,423
397,661
326,680
358,639
330,632
370,618
288,658
247,679
256,654
262,646
303,633
282,624
307,617
267,632
232,646
212,640
224,619
232,627
240,620
251,624
278,609
281,613
246,590
252,588
253,572
267,567
285,572
312,580
317,575
323,564
333,596
350,583
358,587
369,604
353,605
499,610
498,601
454,596
455,571
467,559
507,556
528,576
514,542
486,526
447,554
458,556
431,532
434,542
422,541
407,551
390,545
389,537
397,516
423,506
480,512
448,537
376,570
408,565
330,557
321,545
330,545
351,552
359,539
366,546
368,534
375,513
359,508
337,515
314,527
304,562
297,522
292,518
314,504
338,496
373,490
339,481
312,479
290,493
298,509
253,533
243,548
259,519
255,496
235,520
274,493
272,499
184,611
162,620
139,634
134,601
140,588
159,579
182,575
179,570
207,581
229,561
229,571
201,550
194,550
183,555
218,536
215,526
233,525
206,496
193,494
187,472
188,461
189,450
138,549
152,537
160,530
177,515
122,549
116,564
82,567
79,577
105,527
132,505
144,506
163,496
170,487
67,494
79,508
75,500
78,470
89,468
104,477
112,490
126,485
138,488
145,493
142,471
121,461
167,451
110,457
77,447
55,452
48,458
242,478
235,477
247,479
289,457
304,452
300,476
339,453
363,459
360,467
344,474
467,458
448,458
446,472
443,487
427,479
416,479
395,469
419,441
534,490
458,333
